customer_id,first_name,last_name,email,phone,home_club_id,membership_tier,member_since,lifetime_spend,total_visits,avg_basket_size,last_visit_date,spend_grocery,spend_fresh_produce,spend_meat_seafood,spend_bakery,spend_frozen_foods,spend_beverages,spend_household,spend_electronics,spend_health_beauty,spend_home_garden,spend_apparel,spend_gas_station
BJ-0103992,Linda,Barber,austinclark@example.org,(604)826-3759x9729,1007,Club,2021-10-02,7428.23,37,200.76,2026-01-09,1610.83,450.31,900.7,430.11,653.18,959.45,1224.75,440.42,326.36,395.12,292.03,264.18
BJ-0103993,William,Meza,bjenkins@example.com,4573599753,1014,Club,2024-03-11,7050.59,20,352.53,2026-01-18,1061.42,775.01,742.3,347.37,545.23,787.67,655.08,526.63,464.1,275.94,183.24,469.63
BJ-0103994,Sierra,Beck,billy48@example.com,(252)991-8935x80583,1013,Club,2023-09-20,13682.86,70,195.47,2026-01-14,2815.15,1072.08,1156.91,619.7,1516.71,1705.2,1856.13,1085.65,515.73,616.61,365.6,754.82
BJ-0103995,Erika,Smith,john26@example.org,(644)821-1738,1015,Inner Circle,2018-09-05,64294.51,422,152.36,2026-01-07,9434.17,4255.38,8406.33,3594.38,6020.11,4998.92,7801.88,4082.37,4357.37,3302.28,2112.72,3219.59
BJ-0103996,John,Owen,ucastro@example.com,+1-450-570-1342,1011,Business,2019-04-15,41127.22,604,68.09,2025-09-30,6163.9,3662.99,6045.3,2502.5,3550.44,5046.59,3861.93,2905.45,1766.26,1553.06,1413.58,2179.31
BJ-0103997,Andrew,Torres,watsonjennifer@example.org,3622080201,1001,Club,2022-09-04,5204.22,78,66.72,2025-12-31,1401.63,534.29,504.93,329.1,318.31,392.72,472.55,461.17,307.82,183.03,180.65,265.6
BJ-0103998,Michael,Bender,sbarker@example.net,+1-760-722-5092x0119,1001,Club,2022-05-03,8623.75,101,85.38,2025-12-26,2311.92,490.54,1406.47,308.01,795.67,1113.18,1035.85,801.71,390.49,353.68,212.45,370.93
BJ-0103999,Donald,Waters,tracyanderson@example.com,225-692-7976,1003,Business,2019-05-13,86561.64,485,178.48,2025-12-24,22443.42,7576.74,10914.78,5740.77,6843.58,9616.08,10282.97,5228.16,5714.29,4174.12,2661.75,3521.53
BJ-0104000,Amanda,Vazquez,kimberlysparks@example.org,2845952540,1008,Club,2021-04-13,8028.82,102,78.71,2026-01-04,2027.49,770.94,849.16,329.23,452.85,1106.93,966.82,539.04,315.41,258.42,225.11,522.29
BJ-0104001,Stephanie,Rodriguez,joshuastewart@example.com,894-378-9792x6911,1005,Club,2022-11-16,11720.83,63,186.04,2026-01-17,2446.8,748.14,1916.11,805.22,1243.92,1525.36,1749.96,739.17,544.46,575.68,459.36,503.54
BJ-0104002,Paul,Long,jackjordan@example.net,001-618-782-9787x682,1004,Club,2023-02-08,6773.04,78,86.83,2026-01-10,1385.06,415.54,822.11,456.13,642.37,940.81,823.83,716.56,453.08,206.8,281.49,448.56
BJ-0104003,Megan,Miller,bbarron@example.org,575-548-4524x05416,1015,Club,2023-08-26,16415.62,15,1094.37,2025-12-31,3841.91,923.55,1613.11,661.8,1600.48,2179.8,1497.97,1757.5,750.71,745.84,401.24,805.97
BJ-0104004,Danny,Robbins,tanner38@example.org,427.905.5440,1009,Club,2021-08-27,8328.06,84,99.14,2025-12-29,1288.19,707.88,1257.73,477.45,798.82,917.2,1348.78,706.31,455.8,438.2,282.4,419.03
BJ-0104005,Clarence,Galvan,johnmoore@example.org,001-358-592-0790x4266,1004,Club,2025-10-12,711.07,8,88.88,2026-01-18,123.02,45.78,101.05,26.2,48.55,64.49,70.56,62.68,42.73,28.02,17.42,34.88
BJ-0104006,Wendy,Parker,david85@example.net,(395)580-3120,1024,Inner Circle,2018-08-10,35698.95,294,121.43,2025-10-02,6703.98,3394.87,3570.94,1889.74,3027.11,4125.86,4744.08,2250.89,2116.9,1462.43,890.24,1749.39
BJ-0104007,Timothy,Jacobs,miguel96@example.com,+1-721-517-7800x2810,1001,Club,2024-10-05,937.87,29,32.34,2025-08-19,136.07,63.61,154.85,63.38,89.98,85.91,95.43,61.52,33.53,37.82,31.64,52.33
BJ-0104008,Brian,Collins,bennettelizabeth@example.org,(514)692-9078,1011,Business,2022-11-22,56454.92,280,201.62,2025-11-21,14434.54,5338.06,4769.64,2391.86,3842.1,5521.96,6599.34,4265.62,2834.55,2888.09,1245.44,3650.26
BJ-0104009,Stephen,Anderson,andersonlisa@example.net,+1-559-430-6084,1015,Business,2018-01-24,41116.14,661,62.2,2025-12-22,10926.13,2731.54,5919.3,2013.64,4184.49,3037.94,6317.05,2980.49,2548.15,1344.91,905.57,2374.52
BJ-0104010,Nathaniel,Lee,tonya11@example.net,001-572-874-2933x17561,1012,Inner Circle,2024-01-03,8450.18,98,86.23,2025-12-24,2199.33,542.04,1025.76,430.05,749.76,964.87,1016.84,682.24,479.6,402.78,318.27,498.03
BJ-0104011,Daniel,Vargas,zholland@example.com,+1-854-591-7808x8557,1015,Inner Circle,2025-11-12,901.42,7,128.77,2026-01-16,192.13,71.82,125.7,32.21,55.66,88.2,82.77,74.85,50.33,41.51,23.41,55.66
BJ-0104012,Ryan,Watson,santanajoseph@example.net,(937)639-3045,1021,Inner Circle,2017-03-12,32869.57,390,84.28,2026-01-13,6922.16,2039.39,4891.76,1653.42,2723.14,3711.33,5051.63,2595.34,2015.53,1068.4,723.37,1204.77
BJ-0104013,Sheena,Peters,oconnorjanet@example.com,990.954.2531x7027,1001,Club,2021-07-16,7818.63,123,63.57,2025-12-25,1609.83,496.94,1159.85,511.71,453.29,732.31,929.97,812.7,491.26,339.03,193.75,425.27
BJ-0104014,Maria,Bond,jestrada@example.net,528.778.2650x0312,1011,Inner Circle,2025-11-06,873.95,10,87.4,2025-12-24,138.33,71.86,131.58,48.54,64.93,105.64,118.93,52.34,33.89,26.95,24.21,48.3
BJ-0104015,Julie,Hall,omoore@example.net,(771)783-2395x3021,1002,Inner Circle,2024-07-01,9734.54,52,187.2,2026-01-06,2375.75,976.52,989.84,586.88,721.19,1061.46,1234.94,584.94,627.22,472.77,342.8,456.58
BJ-0104016,Jason,Davila,sharonmorgan@example.net,+1-310-251-8507x97228,1012,Inner Circle,2020-11-20,22364.16,206,108.56,2025-12-27,5568.31,2404.32,2270.55,1481.1,2343.3,2006.65,3170.07,2120.98,1524.34,770.95,513.15,1220.74
BJ-0104017,Angela,Wagner,beasleycarol@example.com,5004388911,1013,Business,2023-12-02,9717.23,171,56.83,2026-01-08,2159.15,809.43,1062.88,539.62,979.65,1062.06,958.2,850.92,406.92,313.2,315.64,376.18
BJ-0104018,Andrew,Foster,jeremyhill@example.com,926-590-7280,1004,Club,2025-07-08,629.87,7,89.98,2025-08-28,134.51,66.58,97.5,39.68,45.28,64.87,73.63,53.86,31.86,25.69,14.13,26.48
BJ-0104019,Laura,Jordan,olawson@example.net,202-631-9379,1014,Business,2023-08-12,12292.16,151,81.41,2026-01-16,2317.37,1366.05,1705.49,841.15,833.89,1249.64,1298.86,1311.88,705.62,578.06,414.08,771.34
BJ-0104020,Adam,Rollins,beardrhonda@example.net,(235)692-0273,1001,Club,2022-05-24,8901.99,73,121.95,2026-01-03,1935.99,949.02,1420.61,567.47,988.89,808.97,1300.46,530.19,411.11,329.99,235.79,615.78
BJ-0104021,Ashley,Moreno,murphykayla@example.org,343-201-1167x0512,1007,Club,2025-04-27,2177.71,13,167.52,2026-01-08,588.61,146.42,255.68,128.93,240.63,260.62,282.38,178.49,125.37,102.83,91.14,102.85
BJ-0104022,Marc,Gomez,faith23@example.com,(837)655-8491x282,1023,Inner Circle,2019-09-29,17630.68,182,96.87,2025-12-29,3648.0,1170.36,2336.26,1125.8,1852.57,1685.67,1768.57,1487.85,692.21,913.4,540.66,1166.1
BJ-0104023,Joseph,Black,nwilson@example.com,(858)354-7398x9301,1004,Club,2021-12-21,11526.71,84,137.22,2026-01-08,1785.55,1113.65,1435.91,617.29,1125.56,1155.29,1542.94,976.66,451.34,460.79,444.46,415.54
BJ-0104024,Sarah,Thomas,nicholasgentry@example.org,550-471-6892,1003,Inner Circle,2025-09-14,2175.08,14,155.36,2026-01-19,308.79,169.17,265.74,98.43,152.29,245.82,334.04,183.39,130.31,105.43,87.12,131.97
BJ-0104025,Tommy,Miller,uhowe@example.org,3156705570,1012,Business,2024-03-31,11590.87,84,137.99,2025-12-25,2653.59,1213.08,1741.1,525.85,973.27,1345.01,1203.25,1064.02,704.85,410.46,309.07,808.67
BJ-0104026,Andrew,Miranda,nchavez@example.net,001-518-424-4042,1014,Club,2022-04-12,9441.77,73,129.34,2025-10-31,2125.11,907.36,1507.79,568.68,585.42,1186.86,1572.77,530.22,492.96,273.97,387.66,647.21
BJ-0104027,Blake,Rivera,williamswilliam@example.com,(897)596-7642,1024,Club,2022-04-27,23600.54,120,196.67,2026-01-20,5934.4,2064.32,3908.54,1389.44,2584.99,1824.2,3480.87,2488.27,1351.33,1018.49,879.75,1532.22
BJ-0104028,Tara,Harris,robert21@example.org,+1-974-414-0551x6297,1004,Club,2024-08-30,5552.17,37,150.06,2026-01-12,1293.04,432.93,926.81,195.53,407.27,764.94,646.12,503.74,240.9,262.73,192.23,314.25
BJ-0104029,Emily,Huynh,rchapman@example.net,(417)246-4878x20795,1015,Club,2024-02-13,4147.53,35,118.5,2026-01-03,711.77,382.76,681.39,264.0,446.89,560.55,348.93,377.27,280.18,180.17,146.34,208.56
BJ-0104030,Joseph,Fuller,rhill@example.org,+1-371-853-0376x31748,1002,Inner Circle,2020-01-14,28068.36,345,81.36,2026-01-05,3949.02,2851.45,4462.01,1021.77,1938.11,2634.95,4239.78,1938.47,1374.6,1551.2,1077.34,1080.3
BJ-0104031,Laura,Ferrell,fitzgeraldhenry@example.org,(696)373-4753x178,1002,Business,2021-09-21,12604.99,291,43.32,2025-12-28,2074.9,876.62,1493.69,582.73,1067.31,1685.93,1101.68,979.01,876.1,440.46,481.37,614.11
BJ-0104032,Veronica,Murray,joan09@example.org,575-641-5796x14282,1019,Business,2025-11-03,2315.05,6,385.84,2026-01-03,595.97,238.55,331.58,100.57,143.63,262.21,321.63,255.43,113.29,111.67,91.36,145.75
BJ-0104033,Brian,Kim,jkaiser@example.org,+1-953-542-2132x86879,1007,Club,2021-09-28,9648.68,36,268.02,2025-10-14,1357.27,689.19,1605.66,502.49,1046.97,1250.45,1387.28,925.98,339.27,350.46,291.95,513.24
BJ-0104034,Ann,Chapman,kwilliams@example.net,594.675.8598,1018,Club,2021-11-15,4627.61,73,63.39,2026-01-08,1125.56,466.39,410.45,174.08,284.38,619.1,630.42,377.14,286.72,158.09,175.41,217.98
BJ-0104035,Zachary,Hammond,carlsonemily@example.net,651-777-9017x1548,1011,Club,2022-05-10,19634.73,77,255.0,2025-12-26,3512.9,1200.45,2967.85,839.62,1809.18,1875.88,2695.03,1945.55,820.52,557.32,527.41,1347.82
BJ-0104036,Sarah,Cruz,ryansmith@example.com,+1-726-837-4068,1015,Club,2021-04-28,6576.64,70,93.95,2025-12-29,1233.02,500.58,854.76,231.05,719.58,568.3,647.66,603.03,425.4,302.36,225.01,342.6
BJ-0104037,Devin,Barajas,michelle24@example.net,+1-956-565-4643x989,1009,Club,2022-04-22,11935.72,103,115.88,2026-01-01,2853.77,1252.13,1947.82,499.49,891.42,1410.31,1657.24,951.29,774.54,662.03,350.51,562.88
BJ-0104038,Adam,Smith,dortiz@example.net,001-252-826-1247x13052,1005,Inner Circle,2014-02-07,34073.48,389,87.59,2025-09-28,7863.65,2969.07,5506.23,2364.52,1955.55,4269.84,4404.39,1912.81,1704.94,1692.36,1247.05,2298.57
BJ-0104039,Jennifer,Elliott,harveychristian@example.com,001-306-369-3548x9102,1019,Inner Circle,2017-04-08,53034.11,446,118.91,2025-12-22,8969.37,4435.52,6200.28,2899.58,5422.83,6098.48,6049.3,3973.99,2245.96,2250.42,2016.89,1858.07
BJ-0104040,Brittany,Edwards,moralesrachel@example.net,539.797.0498,1019,Club,2022-05-19,22725.46,68,334.2,2025-12-22,4131.19,2512.69,2308.0,1414.65,2143.38,2243.93,3280.24,1437.64,987.12,1093.93,538.28,1516.11
BJ-0104041,Jack,Ruiz,richardyates@example.net,828.987.5257,1005,Club,2023-02-03,8627.57,97,88.94,2026-01-19,2308.13,637.95,1227.93,405.01,489.61,1185.35,940.72,707.55,497.98,405.78,330.22,417.29
BJ-0104042,Richard,Wright,ymorse@example.net,652.754.2171x9168,1022,Inner Circle,2018-03-24,69186.87,379,182.55,2026-01-10,14812.93,7160.78,8279.93,3770.56,4406.23,5775.21,8083.0,4070.12,2606.46,3301.52,1556.03,2426.06
BJ-0104043,Melissa,Gray,heather45@example.net,6537754990,1004,Club,2023-11-24,4480.28,51,87.85,2026-01-18,1078.01,330.7,608.87,271.56,456.39,623.66,526.71,258.5,238.89,165.8,122.5,263.97
BJ-0104044,Jennifer,Rodriguez,millerandrea@example.net,+1-972-369-0594,1023,Inner Circle,2022-07-04,13942.24,174,80.13,2026-01-13,3657.82,939.97,2314.31,580.81,1278.18,1048.85,1779.16,976.35,639.8,534.85,361.14,911.01
BJ-0104045,David,Bennett,lcoleman@example.com,001-498-718-3703x94731,1012,Club,2022-01-20,6313.93,75,84.19,2025-12-27,1609.06,482.32,974.56,266.24,496.66,737.24,660.11,479.0,334.22,219.44,233.46,381.97
BJ-0104046,Tyler,Simpson,phillipscourtney@example.com,(574)300-2867x41607,1007,Inner Circle,2023-12-22,11195.85,104,107.65,2026-01-09,2475.59,1068.17,1292.81,466.57,728.68,991.85,1692.75,721.83,562.12,517.78,434.33,592.48
BJ-0104047,Michael,Houston,ischmidt@example.com,(966)412-8240x828,1016,Club,2023-12-22,15657.53,30,521.92,2026-01-17,3947.43,1634.09,1929.52,1034.54,942.3,1487.61,2530.35,1240.22,1021.46,681.18,413.54,601.55
BJ-0104048,Nicole,Johnson,victor08@example.net,904.749.1607x302,1013,Club,2023-04-06,10226.28,55,185.93,2026-01-13,2170.03,967.21,1472.27,433.31,914.02,725.29,1302.74,1027.41,379.54,378.75,222.56,560.37
BJ-0104049,Jonathan,Lee,judyhoward@example.org,9947365960,1015,Club,2024-04-06,5189.93,25,207.6,2025-10-07,757.61,538.45,737.45,359.09,453.86,711.68,739.56,415.76,224.13,153.97,109.55,332.59
BJ-0104050,Michael,Klein,glennlewis@example.com,8695434729,1001,Club,2022-06-13,12584.74,95,132.47,2026-01-15,2910.52,1364.57,2078.66,780.91,823.32,954.01,1504.49,987.57,503.58,366.47,329.98,567.64
BJ-0104051,Mark,Andrews,ashley61@example.net,608.285.4818x826,1007,Business,2019-04-25,18182.22,337,53.95,2025-12-25,3109.28,1769.88,2929.81,1252.53,1836.43,1760.46,2771.14,1794.79,892.62,562.36,707.97,830.79
BJ-0104052,Christopher,White,timothy46@example.org,603.545.8409,1013,Inner Circle,2025-02-18,4689.55,27,173.69,2026-01-08,1289.77,267.24,578.83,259.97,490.62,559.77,433.37,361.73,184.59,253.54,166.56,205.18
BJ-0104053,Kenneth,Bowman,aboyer@example.net,870-754-7199x6130,1025,Business,2018-05-23,75337.61,495,152.2,2026-01-08,14648.66,4731.21,11641.12,2650.11,6110.21,6047.37,12039.1,7883.13,2999.74,3272.86,1952.5,3993.51
BJ-0104054,David,Smith,suarezdonna@example.net,785.327.2440x6953,1001,Inner Circle,2019-10-28,33514.9,306,109.53,2025-12-23,6903.83,2511.99,4666.5,1286.09,3184.17,3059.05,5227.2,3236.1,2202.48,1111.8,808.24,2007.5
BJ-0104055,Michelle,Spencer,douglasdonovan@example.org,723.661.3280x001,1002,Club,2023-07-18,4038.61,62,65.14,2026-01-04,695.26,380.16,455.88,193.8,342.63,368.45,667.17,236.03,245.02,122.27,157.23,208.76
BJ-0104056,Hayley,Wells,anthony34@example.com,405.877.3641x402,1012,Club,2025-09-06,458.05,1,458.05,2026-01-06,75.25,40.93,71.21,16.44,46.24,47.28,45.85,41.25,20.84,25.46,12.22,27.49
BJ-0104057,Stephanie,Garner,yvette46@example.org,001-980-428-8239x88437,1008,Club,2024-01-28,5242.44,69,75.98,2025-09-26,1263.93,519.22,786.56,248.36,474.24,552.77,722.23,397.49,218.6,253.35,151.73,317.76
BJ-0104058,James,Knapp,petersheather@example.org,001-375-430-9720x486,1009,Club,2025-11-08,322.08,4,80.52,2025-12-24,89.71,26.32,34.0,18.1,25.87,24.76,39.13,30.56,16.45,14.17,11.56,17.0
BJ-0104059,Chad,Faulkner,markoconnell@example.net,+1-832-514-4568,1005,Club,2021-04-27,7055.36,55,128.28,2025-12-30,1270.13,760.44,903.83,471.09,766.42,630.67,1129.54,654.89,381.3,277.61,185.54,345.52
BJ-0104060,Angela,Freeman,hillmonica@example.org,451-366-9553,1001,Club,2021-06-19,20767.7,149,139.38,2026-01-03,4338.14,2127.37,3126.76,938.9,1221.49,2003.83,1949.12,1665.59,1328.67,769.83,790.5,1431.22
BJ-0104061,Daniel,Taylor,marie48@example.net,+1-207-988-9907,1013,Club,2023-09-24,6945.92,17,408.58,2026-01-16,1794.96,647.28,983.03,342.26,732.74,670.45,669.0,511.2,340.68,340.85,158.56,403.18
BJ-0104062,Anna,Young,sarahthompson@example.net,(610)321-5234,1012,Inner Circle,2019-12-19,26528.29,237,111.93,2025-12-22,6325.15,2792.52,2587.14,1481.18,1791.66,3685.16,3628.26,2698.88,1197.52,994.13,638.28,1559.46
BJ-0104063,Daniel,Young,markbarajas@example.com,591.485.0641x977,1014,Inner Circle,2019-07-19,43876.96,251,174.81,2026-01-12,10652.3,2916.49,7011.61,1875.69,4804.55,3953.51,4147.06,3860.29,2449.97,2000.56,1171.53,2105.9
BJ-0104064,Nicole,Winters,rivasbelinda@example.net,503.378.4457x676,1007,Club,2021-03-05,6424.16,85,75.58,2026-01-02,914.56,587.49,668.89,417.43,471.05,694.79,659.09,426.25,437.28,301.76,263.02,269.83
BJ-0104065,Jason,Garcia,christinamccormick@example.org,(739)247-8000,1004,Club,2024-10-17,4622.63,23,200.98,2025-12-25,1236.44,265.95,605.05,184.0,368.77,496.39,694.82,517.25,252.38,185.18,146.35,259.15
BJ-0104066,Darin,Guerra,iclark@example.net,468-280-1099x97348,1001,Inner Circle,2025-01-14,4505.59,43,104.78,2026-01-03,839.64,457.81,427.94,162.01,267.52,420.12,607.97,378.51,247.58,205.24,123.9,301.02
BJ-0104067,Nicole,Vasquez,joannaschultz@example.org,5569259722,1004,Inner Circle,2025-10-15,1245.63,7,177.95,2026-01-01,203.99,106.33,203.8,83.83,107.06,151.71,125.35,108.56,77.44,46.13,31.63,56.27
BJ-0104068,Stephanie,Collins,terri83@example.org,+1-460-849-6091x33077,1003,Business,2018-04-01,44493.26,359,123.94,2026-01-14,11900.17,4665.87,5070.53,2761.31,3733.28,3910.65,5087.43,3916.39,2873.85,1260.99,1346.37,1566.05
BJ-0104069,William,Bailey,michael28@example.org,585-980-2576x9985,1015,Club,2024-09-22,1369.16,43,31.84,2026-01-08,241.39,106.69,154.02,79.78,86.65,98.6,117.28,150.68,59.72,66.41,49.44,87.99
BJ-0104070,Anthony,Harper,dphillips@example.org,+1-585-651-8955,1025,Business,2019-04-18,29648.88,371,79.92,2025-12-25,6674.21,3269.94,3343.91,1910.06,2318.32,3887.18,3702.59,2544.78,1822.48,1561.83,787.72,1818.21
BJ-0104071,Gary,Mckenzie,gary46@example.org,410-455-9794,1021,Club,2022-10-14,4852.64,92,52.75,2025-12-30,1059.97,518.22,431.86,256.6,374.04,443.69,699.57,363.57,174.01,164.95,131.62,200.63
BJ-0104072,Kristina,Garcia,kevingutierrez@example.org,898.293.6519x56545,1014,Club,2025-08-16,2343.32,9,260.37,2026-01-13,583.2,167.26,244.28,141.3,260.19,282.92,296.44,171.27,92.85,103.81,53.29,158.02
BJ-0104073,David,Vasquez,qmorton@example.org,265.570.7794x9120,1003,Club,2022-03-08,12637.99,69,183.16,2026-01-03,3036.49,966.83,1703.23,667.57,1076.29,1615.09,2075.99,1335.72,777.85,515.87,328.58,608.72
BJ-0104074,Denise,Bennett,fjohnson@example.com,001-498-570-9126x67173,1014,Business,2019-02-04,21970.47,443,49.59,2026-01-17,3800.68,1596.67,2965.32,1527.03,2033.96,1665.97,2164.32,2107.65,1340.39,662.62,728.24,1399.81
BJ-0104075,Cole,Brennan,pattonlaura@example.net,515.813.3269x0187,1011,Business,2019-09-12,28242.08,317,89.09,2026-01-09,4793.26,1862.09,4034.46,1170.92,2238.27,3728.19,3032.05,1818.27,1515.56,1309.1,887.38,1528.64
BJ-0104076,Guy,Tate,brandonyang@example.org,6216912416,1006,Club,2022-04-13,5130.24,92,55.76,2026-01-02,931.82,289.17,525.8,316.35,311.67,387.12,706.46,431.02,318.64,199.81,168.29,348.49
BJ-0104077,Shelby,Grimes,jonathangreene@example.org,317.748.4874,1010,Club,2025-12-11,528.3,2,264.15,2026-01-04,103.92,47.98,84.97,22.09,40.7,50.47,56.96,55.1,31.08,29.22,20.18,34.82
BJ-0104078,Jason,Archer,tbrooks@example.net,680.961.7473x83669,1009,Club,2021-10-08,25301.37,108,234.27,2025-12-22,5400.01,2050.11,3794.98,1161.77,2454.16,3393.35,2539.79,2001.19,1246.22,1016.26,563.9,1521.17
BJ-0104079,Rebecca,Campbell,patrick47@example.org,(553)565-5560x592,1004,Club,2021-08-13,14218.98,142,100.13,2026-01-15,2941.77,958.88,1923.68,567.56,1094.3,1608.01,2321.5,1325.03,813.28,686.59,349.3,863.71
BJ-0104080,Devon,Rodriguez,camachojane@example.org,(783)212-9285x03413,1001,Club,2023-08-23,3607.0,35,103.06,2026-01-08,782.93,286.41,503.46,166.09,278.13,262.08,345.93,279.09,126.53,102.38,123.56,182.63
BJ-0104081,Peter,Miller,floresmichelle@example.net,001-586-421-7008x781,1022,Club,2023-07-21,6929.96,72,96.25,2025-12-23,1081.0,444.17,991.42,280.46,752.56,637.31,619.45,450.76,324.98,217.87,268.85,474.86
BJ-0104082,Clifford,Rodriguez,stricklandnicole@example.org,+1-879-784-0582x7345,1007,Inner Circle,2021-05-26,39190.41,248,158.03,2026-01-17,6450.45,3986.12,5927.68,1876.58,3781.55,3910.24,4229.72,2799.33,2044.15,1110.78,1407.98,1905.88
BJ-0104083,Tiffany,Francis,emilykelley@example.net,(245)950-3163,1002,Club,2024-08-06,2337.96,25,93.52,2026-01-07,517.44,258.58,282.55,110.41,230.39,320.18,371.67,184.87,133.51,74.82,84.17,110.5
BJ-0104084,Jared,Wheeler,shawn51@example.org,001-425-637-6984x828,1019,Inner Circle,2025-06-03,2226.73,26,85.64,2026-01-15,554.88,222.07,199.58,92.18,144.65,227.81,233.69,217.9,126.08,104.61,64.44,116.83
BJ-0104085,Heather,Trevino,hopkinschristopher@example.net,2159633918,1024,Club,2025-05-07,4522.5,25,180.9,2026-01-16,1196.27,421.36,541.89,252.44,338.55,570.92,652.17,308.32,206.97,126.99,170.1,172.57
BJ-0104086,Suzanne,Schneider,christine22@example.net,530.374.2328,1003,Business,2020-11-02,41725.67,272,153.4,2026-01-09,6719.59,4497.6,6786.13,2160.21,3832.78,4141.25,6754.75,4288.46,2211.11,1689.55,1478.2,2431.0
BJ-0104087,Audrey,Pennington,barneskenneth@example.org,(437)621-3661x59282,1004,Club,2024-12-02,2260.78,44,51.38,2025-12-23,601.65,175.74,245.84,146.62,155.94,253.88,268.46,241.43,133.47,119.49,78.83,123.6
BJ-0104088,Fernando,Cain,mdavis@example.net,375-754-1330,1013,Club,2023-12-31,2153.73,59,36.5,2025-12-29,470.86,128.45,288.95,138.64,139.38,240.65,191.57,153.31,84.87,61.8,83.47,106.28
BJ-0104089,Jeremy,Johnson,schaefermarvin@example.net,001-691-614-4342,1018,Club,2024-06-07,2639.34,62,42.57,2025-12-24,471.14,216.94,253.94,177.39,245.11,185.79,399.03,149.95,148.94,106.42,66.98,162.05
BJ-0104090,Paul,Lee,michelle66@example.org,001-807-338-7565,1002,Business,2018-08-06,33165.43,198,167.5,2026-01-01,7255.38,1915.77,4278.3,1226.76,3171.98,3699.01,4787.28,2908.55,2025.99,1268.96,924.63,1734.34
BJ-0104091,Charles,Davis,vanessaphillips@example.net,001-990-740-1272x419,1013,Business,2024-09-21,11613.72,99,117.31,2026-01-16,2398.05,1238.91,1618.25,527.27,1053.97,1419.23,1727.7,655.51,717.5,585.08,286.58,752.39
BJ-0104092,Nicole,Ellis,angelawallace@example.com,598-456-2757x7778,1003,Inner Circle,2014-05-31,100620.99,456,220.66,2026-01-06,21219.92,6218.44,11823.57,4440.94,10619.71,11076.16,9928.46,8368.54,3667.44,4082.43,4017.97,5351.73
BJ-0104093,Alison,Hughes,jamiewallace@example.com,368-737-2004x51655,1016,Club,2021-05-31,13787.38,130,106.06,2026-01-13,2242.97,1524.22,1380.21,500.86,1075.71,1500.34,1640.1,1146.81,753.31,467.46,533.46,611.09
BJ-0104094,Amber,Griffith,shall@example.com,4215421721,1016,Club,2021-05-26,4258.53,159,26.78,2026-01-19,817.63,354.22,378.12,293.36,441.11,551.5,600.57,284.5,180.91,129.72,159.32,282.71
BJ-0104095,Edwin,Anderson,jamescarter@example.net,(490)771-2230,1007,Inner Circle,2022-05-29,19774.35,211,93.72,2026-01-04,4067.24,1893.64,2773.78,1376.53,1357.75,1598.57,2869.78,1885.74,785.67,1006.46,557.69,1018.17
BJ-0104096,Adam,Downs,jeffreythomas@example.net,+1-944-244-0513x7488,1005,Club,2022-02-14,24952.07,87,286.81,2025-12-22,4937.95,2741.83,4048.31,1616.46,2445.95,2673.73,2541.92,1752.64,1014.09,1291.38,527.34,1106.38
BJ-0104097,Robin,Smith,taylor25@example.org,001-444-593-0998,1002,Inner Circle,2018-05-07,43425.24,310,140.08,2025-12-29,6876.23,2792.85,4168.53,1696.73,3533.43,5555.37,5324.15,3754.7,2389.02,1684.49,1221.2,2481.6
BJ-0104098,Jessica,Wu,jamie28@example.org,001-833-220-1861x62645,1018,Club,2022-01-14,8835.71,113,78.19,2026-01-20,2374.4,865.31,1002.55,410.8,629.6,912.86,1425.1,503.55,544.48,334.59,335.87,443.42
